frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
966,32.2,log1,group_02,traffic1.mp4,157,car,0.654,1227,432,1278,581,1252,506,1280,720,false,left,108.2
967,32.233,log1,group_02,traffic1.mp4,157,car,0.66,1223,428,1278,582,1250,505,1280,720,false,left,67.1
967,32.233,log1,group_02,traffic1.mp4,155,car,0.504,1218,399,1276,457,1247,428,1280,720,false,up,72.8
968,32.267,log1,group_02,traffic1.mp4,157,car,0.698,1220,426,1278,581,1249,503,1280,720,false,left,67.1
968,32.267,log1,group_02,traffic1.mp4,155,car,0.506,1216,399,1276,456,1246,427,1280,720,false,up,42.4
969,32.3,log1,group_02,traffic1.mp4,157,car,0.674,1215,422,1277,582,1246,502,1280,720,false,left,108.2
969,32.3,log1,group_02,traffic1.mp4,155,car,0.459,1213,397,1275,453,1244,425,1280,720,false,up,84.9
970,32.333,log1,group_02,traffic1.mp4,157,car,0.675,1212,423,1278,587,1245,505,1280,720,false,left,94.9
970,32.333,log1,group_02,traffic1.mp4,155,car,0.479,1210,395,1274,450,1242,422,1280,720,false,up,84.9
971,32.367,log1,group_02,traffic1.mp4,157,car,0.709,1210,424,1278,583,1244,503,1280,720,false,left,67.1
971,32.367,log1,group_02,traffic1.mp4,155,car,0.404,1206,388,1274,446,1240,417,1280,720,false,up,189.7
972,32.4,log1,group_02,traffic1.mp4,157,car,0.719,1207,419,1278,578,1242,498,1280,720,false,left,123.7
972,32.4,log1,group_02,traffic1.mp4,155,car,0.521,1203,390,1272,446,1237,418,1280,720,false,up,67.1
973,32.433,log1,group_02,traffic1.mp4,157,car,0.764,1204,419,1278,573,1241,496,1280,720,false,left,108.2
973,32.433,log1,group_02,traffic1.mp4,155,car,0.479,1203,391,1271,445,1237,418,1280,720,false,up,30.0
974,32.467,log1,group_02,traffic1.mp4,157,car,0.783,1201,419,1277,567,1239,493,1280,720,false,up,108.2
975,32.5,log1,group_02,traffic1.mp4,157,car,0.81,1198,420,1277,564,1237,492,1280,720,false,up,42.4
976,32.533,log1,group_02,traffic1.mp4,157,car,0.812,1196,422,1278,560,1237,491,1280,720,false,up,42.4
977,32.567,log1,group_02,traffic1.mp4,157,car,0.816,1193,423,1278,555,1235,489,1280,720,false,up,84.9
978,32.6,log1,group_02,traffic1.mp4,157,car,0.815,1191,422,1277,551,1234,486,1280,720,false,up,94.9
979,32.633,log1,group_02,traffic1.mp4,157,car,0.819,1189,421,1278,547,1233,484,1280,720,false,up,67.1
980,32.667,log1,group_02,traffic1.mp4,157,car,0.822,1187,419,1278,544,1232,481,1280,720,false,up,67.1
981,32.7,log1,group_02,traffic1.mp4,157,car,0.831,1184,417,1278,541,1231,479,1280,720,false,up,94.9
981,32.7,log1,group_02,traffic1.mp4,156,car,0.53,1095,380,1143,411,1119,395,1280,720,false,,0.0
982,32.733,log1,group_02,traffic1.mp4,157,car,0.829,1183,414,1278,536,1230,475,1280,720,false,up,123.7
982,32.733,log1,group_02,traffic1.mp4,156,car,0.498,1093,380,1142,410,1117,395,1280,720,false,,42.4
983,32.767,log1,group_02,traffic1.mp4,157,car,0.832,1182,412,1278,532,1230,472,1280,720,false,up,90.0
984,32.8,log1,group_02,traffic1.mp4,157,car,0.826,1180,411,1278,529,1229,470,1280,720,false,up,67.1
985,32.833,log1,group_02,traffic1.mp4,157,car,0.815,1177,409,1278,525,1227,467,1280,720,false,up,94.9
986,32.867,log1,group_02,traffic1.mp4,157,car,0.798,1176,407,1278,522,1227,464,1280,720,false,up,67.1
987,32.9,log1,group_02,traffic1.mp4,157,car,0.822,1173,405,1278,520,1225,462,1280,720,false,up,67.1
988,32.933,log1,group_02,traffic1.mp4,157,car,0.832,1171,404,1278,516,1224,460,1280,720,false,up,108.2
989,32.967,log1,group_02,traffic1.mp4,157,car,0.855,1169,402,1278,514,1223,458,1280,720,false,up,60.0
990,33.0,log1,group_02,traffic1.mp4,157,car,0.862,1167,400,1278,511,1222,455,1280,720,false,up,94.9
991,33.033,log1,group_02,traffic1.mp4,157,car,0.872,1165,398,1278,508,1221,453,1280,720,false,up,84.9
992,33.067,log1,group_02,traffic1.mp4,157,car,0.865,1163,397,1278,505,1220,451,1280,720,false,up,60.0
993,33.1,log1,group_02,traffic1.mp4,157,car,0.853,1161,395,1278,503,1219,449,1280,720,false,up,67.1
994,33.133,log1,group_02,traffic1.mp4,157,car,0.848,1160,394,1278,500,1219,447,1280,720,false,up,67.1
995,33.167,log1,group_02,traffic1.mp4,157,car,0.841,1159,392,1278,497,1218,444,1280,720,false,up,60.0
996,33.2,log1,group_02,traffic1.mp4,157,car,0.849,1156,391,1278,495,1217,443,1280,720,false,up,84.9
997,33.233,log1,group_02,traffic1.mp4,157,car,0.849,1155,389,1278,492,1216,440,1280,720,false,up,60.0
998,33.267,log1,group_02,traffic1.mp4,157,car,0.85,1154,386,1279,489,1216,437,1280,720,false,up,123.7
999,33.3,log1,group_02,traffic1.mp4,157,car,0.866,1153,384,1279,486,1216,435,1280,720,false,up,60.0
1000,33.333,log1,group_02,traffic1.mp4,157,car,0.871,1152,382,1279,483,1215,432,1280,720,false,up,67.1
1001,33.367,log1,group_02,traffic1.mp4,157,car,0.867,1151,381,1279,481,1215,431,1280,720,false,up,60.0
1002,33.4,log1,group_02,traffic1.mp4,157,car,0.862,1150,380,1279,479,1214,429,1280,720,false,up,42.4
1003,33.433,log1,group_02,traffic1.mp4,157,car,0.859,1149,378,1279,477,1214,427,1280,720,false,up,90.0
1004,33.467,log1,group_02,traffic1.mp4,157,car,0.869,1147,375,1279,474,1213,424,1280,720,false,up,67.1
1005,33.5,log1,group_02,traffic1.mp4,157,car,0.859,1146,373,1279,471,1212,422,1280,720,false,up,94.9
1006,33.533,log1,group_02,traffic1.mp4,157,car,0.823,1144,370,1278,468,1211,419,1280,720,false,up,94.9
1007,33.567,log1,group_02,traffic1.mp4,157,car,0.86,1143,369,1279,467,1211,418,1280,720,false,up,30.0
1008,33.6,log1,group_02,traffic1.mp4,157,car,0.866,1142,368,1278,465,1210,416,1280,720,false,up,42.4
1009,33.633,log1,group_02,traffic1.mp4,157,car,0.865,1141,368,1278,464,1209,416,1280,720,false,up,42.4
1010,33.667,log1,group_02,traffic1.mp4,157,car,0.866,1139,367,1277,462,1208,414,1280,720,false,up,67.1
1011,33.7,log1,group_02,traffic1.mp4,157,car,0.867,1138,365,1277,459,1207,412,1280,720,false,up,60.0
1012,33.733,log1,group_02,traffic1.mp4,157,car,0.863,1137,363,1276,457,1206,410,1280,720,false,up,67.1
1013,33.767,log1,group_02,traffic1.mp4,157,car,0.854,1136,361,1275,454,1205,407,1280,720,false,up,67.1
1014,33.8,log1,group_02,traffic1.mp4,157,car,0.852,1134,359,1275,451,1204,405,1280,720,false,up,108.2
1015,33.833,log1,group_02,traffic1.mp4,157,car,0.844,1133,357,1274,449,1203,403,1280,720,false,up,60.0
1016,33.867,log1,group_02,traffic1.mp4,157,car,0.842,1132,355,1272,447,1202,401,1280,720,false,up,84.9
1017,33.9,log1,group_02,traffic1.mp4,157,car,0.841,1130,354,1270,445,1200,399,1280,720,false,up,84.9
1018,33.933,log1,group_02,traffic1.mp4,157,car,0.811,1129,352,1268,443,1198,397,1280,720,false,up,42.4
1019,33.967,log1,group_02,traffic1.mp4,157,car,0.806,1129,350,1268,440,1198,395,1280,720,false,up,94.9
1020,34.0,log1,group_02,traffic1.mp4,157,car,0.845,1127,348,1266,437,1196,392,1280,720,false,up,67.1
1021,34.033,log1,group_02,traffic1.mp4,157,car,0.834,1127,346,1264,435,1195,390,1280,720,false,up,84.9
1022,34.067,log1,group_02,traffic1.mp4,157,car,0.838,1126,344,1262,432,1194,388,1280,720,false,up,94.9
1023,34.1,log1,group_02,traffic1.mp4,157,car,0.819,1126,342,1261,430,1193,386,1280,720,false,up,60.0
1024,34.133,log1,group_02,traffic1.mp4,157,car,0.827,1125,340,1259,427,1192,383,1280,720,false,up,108.2
1025,34.167,log1,group_02,traffic1.mp4,157,car,0.769,1124,338,1257,425,1190,381,1280,720,false,up,67.1
1026,34.2,log1,group_02,traffic1.mp4,157,car,0.841,1124,336,1256,422,1190,379,1280,720,false,up,67.1
1027,34.233,log1,group_02,traffic1.mp4,157,car,0.846,1123,334,1253,419,1188,376,1280,720,false,up,108.2
1028,34.267,log1,group_02,traffic1.mp4,157,car,0.849,1122,334,1251,417,1186,375,1280,720,false,up,67.1
1029,34.3,log1,group_02,traffic1.mp4,157,car,0.835,1121,332,1248,414,1184,373,1280,720,false,up,67.1
1030,34.333,log1,group_02,traffic1.mp4,157,car,0.828,1121,331,1246,412,1183,371,1280,720,false,up,42.4
1031,34.367,log1,group_02,traffic1.mp4,157,car,0.837,1121,328,1245,410,1183,369,1280,720,false,up,94.9
1032,34.4,log1,group_02,traffic1.mp4,157,car,0.834,1120,325,1243,408,1181,366,1280,720,false,up,67.1
1033,34.433,log1,group_02,traffic1.mp4,157,car,0.824,1119,323,1241,406,1180,364,1280,720,false,up,108.2
1034,34.467,log1,group_02,traffic1.mp4,157,car,0.828,1119,320,1240,402,1179,361,1280,720,false,up,90.0
1035,34.5,log1,group_02,traffic1.mp4,157,car,0.788,1118,319,1239,400,1178,359,1280,720,false,up,42.4
1036,34.533,log1,group_02,traffic1.mp4,157,car,0.816,1117,318,1237,398,1177,358,1280,720,false,up,84.9
1037,34.567,log1,group_02,traffic1.mp4,157,car,0.788,1117,316,1236,396,1176,356,1280,720,false,up,60.0
1038,34.6,log1,group_02,traffic1.mp4,157,car,0.79,1116,315,1234,393,1175,354,1280,720,false,up,84.9
1039,34.633,log1,group_02,traffic1.mp4,157,car,0.759,1116,313,1233,391,1174,352,1280,720,false,up,67.1
1040,34.667,log1,group_02,traffic1.mp4,161,car,0.774,439,370,577,472,508,421,1280,720,true,,0.0
1040,34.667,log1,group_02,traffic1.mp4,157,car,0.773,1115,311,1231,388,1173,349,1280,720,false,up,67.1
1040,34.667,log1,group_02,traffic1.mp4,157,car,0.414,1115,311,1231,388,1173,349,1280,720,false,up,67.1
1041,34.7,log1,group_02,traffic1.mp4,161,car,0.822,436,371,576,474,506,422,1280,720,false,left,67.1
1041,34.7,log1,group_02,traffic1.mp4,157,car,0.807,1114,310,1230,387,1172,348,1280,720,false,up,67.1
1042,34.733,log1,group_02,traffic1.mp4,161,car,0.77,433,370,576,475,504,422,1280,720,false,left,60.0
1042,34.733,log1,group_02,traffic1.mp4,157,car,0.756,1113,309,1229,384,1171,346,1280,720,false,up,42.4
1043,34.767,log1,group_02,traffic1.mp4,157,car,0.814,1113,307,1228,382,1170,344,1280,720,false,up,67.1
1043,34.767,log1,group_02,traffic1.mp4,161,car,0.59,429,369,576,475,502,422,1280,720,false,left,60.0
1044,34.8,log1,group_02,traffic1.mp4,157,car,0.806,1113,305,1226,380,1169,342,1280,720,false,up,60.0
1044,34.8,log1,group_02,traffic1.mp4,161,car,0.759,426,370,574,477,500,423,1280,720,false,left,84.9
1045,34.833,log1,group_02,traffic1.mp4,161,car,0.805,422,372,572,479,497,425,1280,720,false,left,108.2
1045,34.833,log1,group_02,traffic1.mp4,157,car,0.792,1112,305,1224,379,1168,342,1280,720,false,up,67.1
1046,34.867,log1,group_02,traffic1.mp4,161,car,0.802,418,372,571,479,494,425,1280,720,false,left,60.0
1046,34.867,log1,group_02,traffic1.mp4,157,car,0.741,1110,304,1222,377,1166,340,1280,720,false,up,67.1
1046,34.867,log1,group_02,traffic1.mp4,163,truck,0.502,575,312,698,466,636,389,1280,720,false,,0.0
1047,34.9,log1,group_02,traffic1.mp4,161,car,0.842,414,372,569,481,491,426,1280,720,false,left,90.0
1047,34.9,log1,group_02,traffic1.mp4,157,car,0.765,1109,303,1220,375,1164,339,1280,720,false,up,84.9
1047,34.9,log1,group_02,traffic1.mp4,157,car,0.413,1109,303,1220,375,1164,339,1280,720,false,up,84.9
1048,34.933,log1,group_02,traffic1.mp4,161,car,0.857,411,373,567,482,489,427,1280,720,false,left,108.2
1048,34.933,log1,group_02,traffic1.mp4,157,car,0.606,1109,300,1218,372,1163,336,1280,720,false,up,90.0
1049,34.967,log1,group_02,traffic1.mp4,161,car,0.851,407,374,565,483,486,428,1280,720,false,left,90.0
1049,34.967,log1,group_02,traffic1.mp4,157,car,0.639,1108,297,1217,370,1162,333,1280,720,false,up,94.9
1050,35.0,log1,group_02,traffic1.mp4,161,car,0.837,405,375,564,484,484,429,1280,720,false,left,67.1
1050,35.0,log1,group_02,traffic1.mp4,157,car,0.776,1107,295,1215,368,1161,331,1280,720,false,up,67.1
1051,35.033,log1,group_02,traffic1.mp4,161,car,0.831,400,375,561,485,480,430,1280,720,false,left,94.9
1051,35.033,log1,group_02,traffic1.mp4,157,car,0.722,1105,292,1213,365,1159,328,1280,720,false,up,108.2
1052,35.067,log1,group_02,traffic1.mp4,161,car,0.838,396,376,558,487,477,431,1280,720,false,left,134.2
1052,35.067,log1,group_02,traffic1.mp4,157,car,0.739,1104,292,1211,364,1157,328,1280,720,false,up,42.4
1052,35.067,log1,group_02,traffic1.mp4,163,truck,0.466,571,313,697,473,634,393,1280,720,false,down,22.4
1052,35.067,log1,group_02,traffic1.mp4,163,car,0.418,571,313,697,473,634,393,1280,720,false,down,22.4
1053,35.1,log1,group_02,traffic1.mp4,161,car,0.833,392,378,556,488,474,433,1280,720,false,left,94.9
1053,35.1,log1,group_02,traffic1.mp4,157,car,0.752,1103,290,1209,362,1156,326,1280,720,false,up,84.9
1053,35.1,log1,group_02,traffic1.mp4,163,truck,0.467,571,313,699,475,635,394,1280,720,false,down,42.4
1054,35.133,log1,group_02,traffic1.mp4,161,car,0.79,388,379,552,490,470,434,1280,720,false,left,134.2
1054,35.133,log1,group_02,traffic1.mp4,157,car,0.785,1101,290,1206,361,1153,325,1280,720,false,up,67.1
1054,35.133,log1,group_02,traffic1.mp4,163,truck,0.598,569,313,698,477,633,395,1280,720,false,down,67.1
1055,35.167,log1,group_02,traffic1.mp4,161,car,0.844,383,380,551,491,467,435,1280,720,false,left,94.9
1055,35.167,log1,group_02,traffic1.mp4,157,car,0.583,1099,288,1203,359,1151,323,1280,720,false,up,108.2
1055,35.167,log1,group_02,traffic1.mp4,163,truck,0.485,568,314,697,479,632,396,1280,720,true,down,67.1
1056,35.2,log1,group_02,traffic1.mp4,161,car,0.857,378,382,548,493,463,437,1280,720,false,left,123.7
1056,35.2,log1,group_02,traffic1.mp4,157,car,0.638,1097,285,1201,357,1149,321,1280,720,false,left,84.9
1056,35.2,log1,group_02,traffic1.mp4,163,truck,0.523,567,315,697,480,632,397,1280,720,false,down,0.0
1057,35.233,log1,group_02,traffic1.mp4,161,car,0.869,373,381,546,494,459,437,1280,720,false,left,90.0
1057,35.233,log1,group_02,traffic1.mp4,157,car,0.72,1096,284,1199,355,1147,319,1280,720,false,left,42.4
1058,35.267,log1,group_02,traffic1.mp4,161,car,0.854,368,381,544,495,456,438,1280,720,false,left,123.7
1058,35.267,log1,group_02,traffic1.mp4,157,car,0.712,1095,281,1198,353,1146,317,1280,720,false,left,108.2
1058,35.267,log1,group_02,traffic1.mp4,165,car,0.628,1218,273,1279,347,1248,310,1280,720,false,,0.0
1059,35.3,log1,group_02,traffic1.mp4,161,car,0.862,363,381,542,497,452,439,1280,720,false,left,94.9
1059,35.3,log1,group_02,traffic1.mp4,157,car,0.663,1093,280,1196,352,1144,316,1280,720,false,left,42.4
1059,35.3,log1,group_02,traffic1.mp4,165,car,0.53,1216,272,1279,346,1247,309,1280,720,false,,42.4
1060,35.333,log1,group_02,traffic1.mp4,161,car,0.845,358,382,541,500,449,441,1280,720,false,left,134.2
1060,35.333,log1,group_02,traffic1.mp4,157,car,0.506,1092,279,1195,350,1143,314,1280,720,false,left,84.9
1061,35.367,log1,group_02,traffic1.mp4,161,car,0.806,353,384,538,502,445,443,1280,720,false,left,108.2
1061,35.367,log1,group_02,traffic1.mp4,157,car,0.451,1089,277,1192,347,1140,312,1280,720,false,up,84.9
1062,35.4,log1,group_02,traffic1.mp4,161,car,0.862,349,385,536,504,442,444,1280,720,false,left,123.7
1063,35.433,log1,group_02,traffic1.mp4,161,car,0.866,342,385,533,505,437,445,1280,720,false,left,153.0
1063,35.433,log1,group_02,traffic1.mp4,163,truck,0.409,560,319,699,495,629,407,1280,720,false,down,44.7
1064,35.467,log1,group_02,traffic1.mp4,161,car,0.855,336,387,529,508,432,447,1280,720,false,left,134.2
1064,35.467,log1,group_02,traffic1.mp4,163,truck,0.471,560,319,702,496,631,407,1280,720,false,down,67.1
1065,35.5,log1,group_02,traffic1.mp4,161,car,0.858,330,388,525,509,427,448,1280,720,false,left,153.0
1065,35.5,log1,group_02,traffic1.mp4,163,truck,0.514,559,319,701,498,630,408,1280,720,false,down,30.0
1065,35.5,log1,group_02,traffic1.mp4,157,car,0.497,1082,273,1184,341,1133,307,1280,720,false,left,70.8
1066,35.533,log1,group_02,traffic1.mp4,161,car,0.862,325,389,522,511,423,450,1280,720,false,left,134.2
1067,35.567,log1,group_02,traffic1.mp4,161,car,0.865,320,391,519,513,419,452,1280,720,false,left,134.2
1068,35.6,log1,group_02,traffic1.mp4,161,car,0.857,316,393,517,514,416,453,1280,720,false,left,123.7
1069,35.633,log1,group_02,traffic1.mp4,161,car,0.848,308,393,513,515,410,454,1280,720,false,left,182.5
1070,35.667,log1,group_02,traffic1.mp4,161,car,0.85,302,394,509,517,405,455,1280,720,false,left,123.7
1070,35.667,log1,group_02,traffic1.mp4,157,car,0.481,1074,263,1173,331,1123,297,1280,720,false,left,80.7
1071,35.7,log1,group_02,traffic1.mp4,161,car,0.854,297,396,506,519,401,457,1280,720,false,left,161.6
1071,35.7,log1,group_02,traffic1.mp4,157,car,0.694,1072,261,1171,330,1121,295,1280,720,false,left,67.1
1072,35.733,log1,group_02,traffic1.mp4,161,car,0.85,292,396,503,520,397,458,1280,720,false,left,123.7
1072,35.733,log1,group_02,traffic1.mp4,157,car,0.557,1071,259,1170,329,1120,294,1280,720,false,left,67.1
1073,35.767,log1,group_02,traffic1.mp4,161,car,0.874,286,396,499,521,392,458,1280,720,false,left,153.0
1073,35.767,log1,group_02,traffic1.mp4,157,car,0.641,1070,259,1168,328,1119,293,1280,720,false,left,60.0
1074,35.8,log1,group_02,traffic1.mp4,161,car,0.867,279,397,495,522,387,459,1280,720,false,left,153.0
1074,35.8,log1,group_02,traffic1.mp4,157,car,0.709,1068,258,1166,326,1117,292,1280,720,false,left,84.9
1075,35.833,log1,group_02,traffic1.mp4,161,car,0.865,273,398,493,523,383,460,1280,720,false,left,120.0
1075,35.833,log1,group_02,traffic1.mp4,157,car,0.632,1069,256,1165,323,1117,289,1280,720,false,left,90.0
1076,35.867,log1,group_02,traffic1.mp4,161,car,0.867,269,398,491,524,380,461,1280,720,false,left,94.9
1076,35.867,log1,group_02,traffic1.mp4,157,car,0.523,1069,253,1164,320,1116,286,1280,720,false,up,60.0
1077,35.9,log1,group_02,traffic1.mp4,161,car,0.86,264,399,488,525,376,462,1280,720,false,left,123.7
1078,35.933,log1,group_02,traffic1.mp4,161,car,0.865,259,401,485,526,372,463,1280,720,false,left,123.7
1079,35.967,log1,group_02,traffic1.mp4,161,car,0.86,254,401,482,526,368,463,1280,720,false,left,123.7
1080,36.0,log1,group_02,traffic1.mp4,161,car,0.86,246,403,478,527,362,465,1280,720,false,left,182.5
1081,36.033,log1,group_02,traffic1.mp4,161,car,0.86,239,403,473,528,356,465,1280,720,false,left,182.5
1082,36.067,log1,group_02,traffic1.mp4,161,car,0.837,232,403,469,529,350,466,1280,720,false,left,150.0
1083,36.1,log1,group_02,traffic1.mp4,161,car,0.841,226,403,466,530,346,466,1280,720,false,left,150.0
1084,36.133,log1,group_02,traffic1.mp4,161,car,0.838,219,404,463,532,341,468,1280,720,false,left,161.6
1085,36.167,log1,group_02,traffic1.mp4,161,car,0.823,211,405,458,533,334,469,1280,720,false,left,182.5
1086,36.2,log1,group_02,traffic1.mp4,161,car,0.843,204,406,454,534,329,470,1280,720,false,left,182.5
1087,36.233,log1,group_02,traffic1.mp4,161,car,0.818,197,406,449,536,323,471,1280,720,false,left,182.5
1088,36.267,log1,group_02,traffic1.mp4,161,car,0.804,189,407,444,537,316,472,1280,720,false,left,182.5
1089,36.3,log1,group_02,traffic1.mp4,161,car,0.814,182,408,440,539,311,473,1280,720,false,left,189.7
1090,36.333,log1,group_02,traffic1.mp4,161,car,0.845,174,410,434,540,304,475,1280,720,false,left,212.1
1091,36.367,log1,group_02,traffic1.mp4,161,car,0.84,167,412,430,542,298,477,1280,720,false,left,189.7
1092,36.4,log1,group_02,traffic1.mp4,161,car,0.845,159,412,425,543,292,477,1280,720,false,left,182.5
1093,36.433,log1,group_02,traffic1.mp4,161,car,0.861,152,412,420,544,286,478,1280,720,false,left,180.0
1094,36.467,log1,group_02,traffic1.mp4,161,car,0.865,144,413,415,545,279,479,1280,720,false,left,212.1
1095,36.5,log1,group_02,traffic1.mp4,161,car,0.842,137,415,409,547,273,481,1280,720,false,left,189.7
1095,36.5,log1,group_02,traffic1.mp4,168,car,0.459,686,441,831,589,758,515,1280,720,true,,0.0
1096,36.533,log1,group_02,traffic1.mp4,161,car,0.858,131,414,404,547,267,480,1280,720,false,left,180.0
1096,36.533,log1,group_02,traffic1.mp4,168,car,0.461,685,441,831,591,758,516,1280,720,false,,30.0
1097,36.567,log1,group_02,traffic1.mp4,161,car,0.86,123,414,399,547,261,480,1280,720,false,left,180.0
1098,36.6,log1,group_02,traffic1.mp4,161,car,0.87,115,413,394,548,254,480,1280,720,false,left,180.0
1099,36.633,log1,group_02,traffic1.mp4,161,car,0.868,107,413,388,549,247,481,1280,720,false,left,240.0
1100,36.667,log1,group_02,traffic1.mp4,161,car,0.877,98,414,382,551,240,482,1280,720,false,left,218.4
1101,36.7,log1,group_02,traffic1.mp4,161,car,0.869,90,416,376,553,233,484,1280,720,false,left,212.1
1102,36.733,log1,group_02,traffic1.mp4,161,car,0.87,81,416,370,554,225,485,1280,720,false,left,212.1
1103,36.767,log1,group_02,traffic1.mp4,161,car,0.877,73,416,365,554,219,485,1280,720,false,left,210.0
1104,36.8,log1,group_02,traffic1.mp4,161,car,0.876,65,416,360,555,212,485,1280,720,false,left,182.5
1105,36.833,log1,group_02,traffic1.mp4,161,car,0.868,57,417,355,556,206,486,1280,720,false,left,212.1
1106,36.867,log1,group_02,traffic1.mp4,161,car,0.87,48,419,348,558,198,488,1280,720,false,left,247.4
1107,36.9,log1,group_02,traffic1.mp4,161,car,0.872,39,422,341,559,190,490,1280,720,false,left,241.9
1108,36.933,log1,group_02,traffic1.mp4,161,car,0.878,32,424,335,561,183,492,1280,720,false,left,201.2
